Bandit,Reward,Algorithm
3,2.3241694120598253,EpsilonGreedy
3,5.5630382626389565,EpsilonGreedy
3,3.4397752136055226,EpsilonGreedy
3,3.1259479422807432,EpsilonGreedy
3,4.707522822456762,EpsilonGreedy
3,4.599801212455389,EpsilonGreedy
3,4.760262219516973,EpsilonGreedy
3,3.3092498313148435,EpsilonGreedy
3,3.3539889058858057,EpsilonGreedy
3,2.746542808417802,EpsilonGreedy
3,2.369142290282965,EpsilonGreedy
3,5.5058447369101735,EpsilonGreedy
3,3.867256833505743,EpsilonGreedy
3,2.133675614342572,EpsilonGreedy
3,4.694812819051258,EpsilonGreedy
3,1.7438513333836871,EpsilonGreedy
3,4.964231039253092,EpsilonGreedy
3,3.3797341272913206,EpsilonGreedy
3,3.228148071679162,EpsilonGreedy
3,4.391250239714796,EpsilonGreedy
3,4.100849820251537,EpsilonGreedy
3,3.6547607766287014,EpsilonGreedy
3,3.406616139939984,EpsilonGreedy
3,4.2191397312112215,EpsilonGreedy
3,4.634543966477169,EpsilonGreedy
3,3.501758675744851,EpsilonGreedy
3,3.632286134809957,EpsilonGreedy
3,3.1124420102749557,EpsilonGreedy
3,3.7340682854162583,EpsilonGreedy
3,3.2247473189933338,EpsilonGreedy
3,3.799636683513756,EpsilonGreedy
3,4.955273330305214,EpsilonGreedy
3,4.400546468119997,EpsilonGreedy
3,4.385733137653329,EpsilonGreedy
3,3.6789849986345495,EpsilonGreedy
3,5.047605926287353,EpsilonGreedy
3,4.742520206514618,EpsilonGreedy
3,3.1663244390663583,EpsilonGreedy
3,3.9477041105368023,EpsilonGreedy
3,3.7231178655126693,EpsilonGreedy
3,4.281448813777109,EpsilonGreedy
3,4.819388132308141,EpsilonGreedy
3,1.7719519988543624,EpsilonGreedy
3,4.93912121901243,EpsilonGreedy
3,4.786698217636649,EpsilonGreedy
3,4.9385428014172295,EpsilonGreedy
3,5.935646803876737,EpsilonGreedy
3,5.739500457066083,EpsilonGreedy
3,4.655748809745717,EpsilonGreedy
3,3.7935931771854796,EpsilonGreedy
3,4.126615943538111,EpsilonGreedy
3,3.204805343773459,EpsilonGreedy
3,4.05297234332767,EpsilonGreedy
3,4.075002107501578,EpsilonGreedy
3,5.3814470510090775,EpsilonGreedy
3,4.049829217405738,EpsilonGreedy
3,4.3092810205532395,EpsilonGreedy
3,4.2496567559808085,EpsilonGreedy
3,3.4621442033555434,EpsilonGreedy
3,4.44191082401745,EpsilonGreedy
3,5.147965507385989,EpsilonGreedy
3,5.242369754503038,EpsilonGreedy
3,2.3909984223085736,EpsilonGreedy
3,4.736909824076895,EpsilonGreedy
3,4.696046570087379,EpsilonGreedy
3,5.091931531504154,EpsilonGreedy
3,5.3320499112806985,EpsilonGreedy
3,5.062423676726543,EpsilonGreedy
3,3.5660133746600393,EpsilonGreedy
3,3.3961227264441978,EpsilonGreedy
3,4.519232205423132,EpsilonGreedy
3,1.4618061849264623,EpsilonGreedy
3,3.9064458172561,EpsilonGreedy
3,3.245616491649612,EpsilonGreedy
3,4.775696546197031,EpsilonGreedy
3,4.408367452342978,EpsilonGreedy
3,5.363949208464243,EpsilonGreedy
3,4.841331488583602,EpsilonGreedy
3,5.059289834720254,EpsilonGreedy
3,4.33067345408312,EpsilonGreedy
3,5.211911364265195,EpsilonGreedy
3,3.0512847153017515,EpsilonGreedy
3,2.738875859735262,EpsilonGreedy
3,4.630982004243207,EpsilonGreedy
3,2.7150104514756577,EpsilonGreedy
3,4.675656799847471,EpsilonGreedy
3,4.748892390058023,EpsilonGreedy
3,4.464238096892007,EpsilonGreedy
3,4.215414565326529,EpsilonGreedy
3,3.8131506127144204,EpsilonGreedy
3,4.335028362275778,EpsilonGreedy
3,4.251224625046902,EpsilonGreedy
3,3.756263643549841,EpsilonGreedy
3,5.561444964498958,EpsilonGreedy
3,3.8334899659103043,EpsilonGreedy
3,4.486622156277859,EpsilonGreedy
3,2.962429458628136,EpsilonGreedy
3,2.3261168113474717,EpsilonGreedy
3,1.276710666717447,EpsilonGreedy
3,5.8952200975841675,EpsilonGreedy
3,3.888686616032323,EpsilonGreedy
3,3.99588535270747,EpsilonGreedy
3,5.348308495068128,EpsilonGreedy
3,4.5686324991971965,EpsilonGreedy
3,3.7180123849514386,EpsilonGreedy
3,5.213650364575724,EpsilonGreedy
3,2.5281644033184483,EpsilonGreedy
3,5.0041092053202805,EpsilonGreedy
3,3.6128270973710226,EpsilonGreedy
3,5.052761520407167,EpsilonGreedy
3,2.469580643448332,EpsilonGreedy
3,3.6043183480580465,EpsilonGreedy
3,5.099447585701634,EpsilonGreedy
3,4.000996004954521,EpsilonGreedy
3,3.039467846728745,EpsilonGreedy
3,3.6471702560340393,EpsilonGreedy
3,3.5101512967678623,EpsilonGreedy
3,4.88025171077172,EpsilonGreedy
3,4.0473808020440885,EpsilonGreedy
3,3.624182885668265,EpsilonGreedy
3,2.7556590164402817,EpsilonGreedy
3,3.5901212001430443,EpsilonGreedy
3,4.951533776539342,EpsilonGreedy
3,6.299875669211703,EpsilonGreedy
3,5.483221810686742,EpsilonGreedy
3,5.077784606461703,EpsilonGreedy
3,5.0453706000071445,EpsilonGreedy
3,4.906228208507052,EpsilonGreedy
3,3.6855159591057367,EpsilonGreedy
3,3.752869158532602,EpsilonGreedy
3,5.876214716818496,EpsilonGreedy
3,4.48252979256392,EpsilonGreedy
3,3.1460434494593836,EpsilonGreedy
3,2.869230407861455,EpsilonGreedy
3,2.9213481717206697,EpsilonGreedy
3,3.2466875160182154,EpsilonGreedy
3,3.09574966906294,EpsilonGreedy
3,4.205207325489411,EpsilonGreedy
3,3.4554499643847456,EpsilonGreedy
3,2.5404444195188347,EpsilonGreedy
3,5.046966998786756,EpsilonGreedy
3,3.5892294314160864,EpsilonGreedy
3,3.1546238868441754,EpsilonGreedy
3,3.4220771177144376,EpsilonGreedy
3,5.115275253871475,EpsilonGreedy
3,2.5072308937244148,EpsilonGreedy
3,4.29839931949773,EpsilonGreedy
3,4.416570691070677,EpsilonGreedy
3,2.8445931299466416,EpsilonGreedy
3,4.423060386606915,EpsilonGreedy
3,5.195849545347045,EpsilonGreedy
3,4.6311299793212,EpsilonGreedy
3,4.307519956016896,EpsilonGreedy
3,4.435247734688933,EpsilonGreedy
3,3.5717391454055853,EpsilonGreedy
3,4.717864599679273,EpsilonGreedy
3,4.0027750789922765,EpsilonGreedy
3,2.485757999600609,EpsilonGreedy
3,2.345862410077486,EpsilonGreedy
3,3.7391660946319663,EpsilonGreedy
3,2.796944043001652,EpsilonGreedy
3,3.7772217639086945,EpsilonGreedy
3,6.220205810516607,EpsilonGreedy
3,2.681263777237059,EpsilonGreedy
3,2.5215339028616963,EpsilonGreedy
3,2.442378510914321,EpsilonGreedy
3,3.348637272725828,EpsilonGreedy
3,2.5250901487102775,EpsilonGreedy
3,6.342931346843236,EpsilonGreedy
3,3.5776876373386286,EpsilonGreedy
3,3.9502492365970796,EpsilonGreedy
3,4.085701386776832,EpsilonGreedy
3,3.2199720456014584,EpsilonGreedy
3,1.015249912896468,EpsilonGreedy
3,3.635071364356047,EpsilonGreedy
3,2.66722104042683,EpsilonGreedy
3,3.251949611085916,EpsilonGreedy
3,3.7510460212464336,EpsilonGreedy
3,4.240739963345664,EpsilonGreedy
3,3.5809117329082896,EpsilonGreedy
3,2.3922990275661,EpsilonGreedy
3,5.043196545554759,EpsilonGreedy
3,4.344860202376971,EpsilonGreedy
3,4.711078733928251,EpsilonGreedy
3,3.554908945644083,EpsilonGreedy
3,3.9334723960227023,EpsilonGreedy
3,3.7285023097813492,EpsilonGreedy
3,3.2509870405663825,EpsilonGreedy
3,4.084205043205418,EpsilonGreedy
3,3.5219889949093144,EpsilonGreedy
3,4.80771442473976,EpsilonGreedy
3,3.452470544595066,EpsilonGreedy
3,3.9551611987172803,EpsilonGreedy
3,3.8172381650921516,EpsilonGreedy
3,3.4110197244173337,EpsilonGreedy
3,3.6330717217174926,EpsilonGreedy
3,4.35998813672993,EpsilonGreedy
3,4.191053388391987,EpsilonGreedy
3,4.056096295781348,EpsilonGreedy
3,3.6483058036373417,EpsilonGreedy
3,4.044405048198022,EpsilonGreedy
3,3.8814167517886036,EpsilonGreedy
3,3.460112800937072,EpsilonGreedy
3,3.884753699018859,EpsilonGreedy
3,2.9268867306287003,EpsilonGreedy
3,3.1886736086916327,EpsilonGreedy
3,3.208428286759527,EpsilonGreedy
3,4.687761753685405,EpsilonGreedy
3,3.156307938017064,EpsilonGreedy
3,4.158259066919965,EpsilonGreedy
3,4.530563189367835,EpsilonGreedy
3,4.298594871112335,EpsilonGreedy
3,4.5476973334964805,EpsilonGreedy
3,4.9791987860848455,EpsilonGreedy
3,4.832302691477361,EpsilonGreedy
3,4.881858002745712,EpsilonGreedy
3,3.282480884792443,EpsilonGreedy
3,4.781441676957826,EpsilonGreedy
3,5.232693012436657,EpsilonGreedy
3,4.148195025004763,EpsilonGreedy
3,4.446811779267101,EpsilonGreedy
3,4.17741966136489,EpsilonGreedy
3,4.887769822003326,EpsilonGreedy
3,3.8032351357426157,EpsilonGreedy
3,4.4429864044158975,EpsilonGreedy
3,3.000914984647205,EpsilonGreedy
3,2.9214526569182064,EpsilonGreedy
3,4.577868245707753,EpsilonGreedy
3,4.493519613856564,EpsilonGreedy
3,5.21976161295305,EpsilonGreedy
3,4.98325309913651,EpsilonGreedy
3,4.4195665650653595,EpsilonGreedy
3,3.361010423709943,EpsilonGreedy
3,4.695043858620453,EpsilonGreedy
3,3.834172594393712,EpsilonGreedy
3,2.5577863919459745,EpsilonGreedy
3,4.554915971654959,EpsilonGreedy
3,3.17864730350766,EpsilonGreedy
3,2.9033204059701188,EpsilonGreedy
3,3.8513602728665592,EpsilonGreedy
3,3.9611504212287523,EpsilonGreedy
3,4.1694254594310465,EpsilonGreedy
3,3.760008989695729,EpsilonGreedy
3,3.2238806111690304,EpsilonGreedy
3,3.8814265008102775,EpsilonGreedy
3,1.8061936012423043,EpsilonGreedy
3,5.051984909999429,EpsilonGreedy
3,4.260600068649086,EpsilonGreedy
3,3.665397636825919,EpsilonGreedy
3,4.688339594155281,EpsilonGreedy
3,4.029089440707477,EpsilonGreedy
3,1.9485093368591526,EpsilonGreedy
3,3.188594677545674,EpsilonGreedy
3,3.815568821578628,EpsilonGreedy
3,3.3607289551885713,EpsilonGreedy
3,4.642651752271957,EpsilonGreedy
3,4.069047769752082,EpsilonGreedy
3,4.900651109482511,EpsilonGreedy
3,3.7770975309682195,EpsilonGreedy
3,4.872248935210114,EpsilonGreedy
3,4.7731453408194575,EpsilonGreedy
3,3.8408851084468263,EpsilonGreedy
3,3.0416923386185397,EpsilonGreedy
3,4.772576574123111,EpsilonGreedy
3,3.2824833008928307,EpsilonGreedy
3,4.922268267822028,EpsilonGreedy
3,2.83934000401681,EpsilonGreedy
3,3.8905972760303578,EpsilonGreedy
3,2.355892794652855,EpsilonGreedy
3,4.626978867714586,EpsilonGreedy
3,3.9069360460684677,EpsilonGreedy
3,5.973381903420864,EpsilonGreedy
3,4.153499796183713,EpsilonGreedy
3,5.2919244374559025,EpsilonGreedy
3,3.6373077436076087,EpsilonGreedy
3,2.935755648222396,EpsilonGreedy
3,4.7574562954616315,EpsilonGreedy
3,5.093938337197606,EpsilonGreedy
3,5.032461429728727,EpsilonGreedy
3,4.27537751240297,EpsilonGreedy
3,4.64773642506526,EpsilonGreedy
3,3.035337544385886,EpsilonGreedy
3,4.949078678023206,EpsilonGreedy
3,4.38858009373914,EpsilonGreedy
3,5.8838033891514465,EpsilonGreedy
3,2.7157738691326543,EpsilonGreedy
3,3.633673380174818,EpsilonGreedy
3,4.699607292957571,EpsilonGreedy
3,3.3303961466841434,EpsilonGreedy
3,4.039501771506042,EpsilonGreedy
3,3.8458032114546357,EpsilonGreedy
3,4.390008740844493,EpsilonGreedy
3,2.5718178412283006,EpsilonGreedy
3,5.215884936211637,EpsilonGreedy
3,3.468946107883234,EpsilonGreedy
3,5.78342953905475,EpsilonGreedy
3,4.094158220915856,EpsilonGreedy
3,5.012616060195208,EpsilonGreedy
3,3.549072979016575,EpsilonGreedy
3,3.1894684596974208,EpsilonGreedy
3,3.4070235619484026,EpsilonGreedy
3,4.101870790170018,EpsilonGreedy
3,3.179182900216127,EpsilonGreedy
3,3.638607916147935,EpsilonGreedy
3,2.685128736210295,EpsilonGreedy
3,2.4051357982212735,EpsilonGreedy
3,3.5778245596902885,EpsilonGreedy
3,2.8391963568466676,EpsilonGreedy
3,5.185760348336065,EpsilonGreedy
3,3.6883760889226385,EpsilonGreedy
3,4.351664599587113,EpsilonGreedy
3,3.814583341612099,EpsilonGreedy
3,3.5145685717174566,EpsilonGreedy
3,3.8964068497428284,EpsilonGreedy
3,4.098624375304022,EpsilonGreedy
3,5.735255319253069,EpsilonGreedy
3,3.910817756276364,EpsilonGreedy
3,2.456729338996113,EpsilonGreedy
3,2.903223278079004,EpsilonGreedy
3,4.977684216649168,EpsilonGreedy
3,3.4605968880816054,EpsilonGreedy
3,1.2804342008436556,EpsilonGreedy
3,3.568728612015504,EpsilonGreedy
3,4.501464694229029,EpsilonGreedy
3,2.638053573142778,EpsilonGreedy
3,3.334710072364112,EpsilonGreedy
3,2.016197846218178,EpsilonGreedy
3,2.9992607689458906,EpsilonGreedy
3,1.7969465132860445,EpsilonGreedy
3,4.489377775965615,EpsilonGreedy
3,4.197537834929167,EpsilonGreedy
3,4.50997717748339,EpsilonGreedy
3,4.177246579512502,EpsilonGreedy
3,4.151016218356396,EpsilonGreedy
3,2.7879275534166226,EpsilonGreedy
3,3.70550256806618,EpsilonGreedy
3,3.4744494492823383,EpsilonGreedy
3,4.566153280967992,EpsilonGreedy
3,2.8102585202071544,EpsilonGreedy
3,3.863137474298142,EpsilonGreedy
3,3.6943598508888313,EpsilonGreedy
3,5.1496253915069525,EpsilonGreedy
3,1.3098235019709383,EpsilonGreedy
3,2.5071211324609197,EpsilonGreedy
3,2.2319931477685757,EpsilonGreedy
3,7.691795592957532,EpsilonGreedy
3,4.306956188006605,EpsilonGreedy
3,3.690550266718171,EpsilonGreedy
3,2.9853516890400735,EpsilonGreedy
3,5.070657084789416,EpsilonGreedy
3,5.338919630217179,EpsilonGreedy
3,3.147153002801975,EpsilonGreedy
3,2.5353857499985195,EpsilonGreedy
3,4.783406071415844,EpsilonGreedy
3,3.513037261523051,EpsilonGreedy
3,4.754000714208525,EpsilonGreedy
3,2.3332923527506977,EpsilonGreedy
3,3.718528857267014,EpsilonGreedy
3,3.9400492154909257,EpsilonGreedy
3,3.2795268351903966,EpsilonGreedy
3,5.886081020003068,EpsilonGreedy
3,4.766166663852829,EpsilonGreedy
3,5.863333247399513,EpsilonGreedy
3,3.3975580262253167,EpsilonGreedy
3,4.307301501467221,EpsilonGreedy
3,4.442172137635675,EpsilonGreedy
3,4.690704232149255,EpsilonGreedy
3,4.711383201085339,EpsilonGreedy
3,4.5776561274490115,EpsilonGreedy
3,2.4865445851498036,EpsilonGreedy
3,5.78027105779681,EpsilonGreedy
3,4.324334428905045,EpsilonGreedy
3,3.452347269472638,EpsilonGreedy
3,6.030214080482358,EpsilonGreedy
3,3.882551612178482,EpsilonGreedy
3,3.187895223882035,EpsilonGreedy
3,4.821540089080348,EpsilonGreedy
3,5.45061511865293,EpsilonGreedy
3,5.2806067509024555,EpsilonGreedy
3,5.018919224827809,EpsilonGreedy
3,4.148693643028334,EpsilonGreedy
3,2.783654408342916,EpsilonGreedy
3,2.2768847453128713,EpsilonGreedy
3,3.461522318664123,EpsilonGreedy
3,3.1065771940273637,EpsilonGreedy
3,5.197435218698083,EpsilonGreedy
3,3.806260927858039,EpsilonGreedy
3,5.683469281427684,EpsilonGreedy
3,3.7351357594324748,EpsilonGreedy
3,2.832738107620981,EpsilonGreedy
3,3.1746040514117126,EpsilonGreedy
3,3.7375803144881234,EpsilonGreedy
3,3.4310770506074024,EpsilonGreedy
3,5.1637351114843355,EpsilonGreedy
3,3.9417787420288968,EpsilonGreedy
3,3.939141714277467,EpsilonGreedy
3,3.064142833425156,EpsilonGreedy
3,5.41119182216554,EpsilonGreedy
3,4.46925029086102,EpsilonGreedy
3,2.0065113826528216,EpsilonGreedy
3,2.720344260957834,EpsilonGreedy
3,3.4510530696782196,EpsilonGreedy
3,3.5056191288888736,EpsilonGreedy
3,3.8900355876284323,EpsilonGreedy
3,3.4652439731637394,EpsilonGreedy
3,4.407088444430426,EpsilonGreedy
3,5.507159641802856,EpsilonGreedy
3,3.2533203997858573,EpsilonGreedy
3,2.2461520403181714,EpsilonGreedy
3,3.707222245232602,EpsilonGreedy
3,4.545034217335367,EpsilonGreedy
3,4.407062588233985,EpsilonGreedy
3,4.933370937336449,EpsilonGreedy
3,5.3473321758382415,EpsilonGreedy
3,4.84796006796625,EpsilonGreedy
3,5.108712680591252,EpsilonGreedy
3,6.012477498950581,EpsilonGreedy
3,4.3465653275187766,EpsilonGreedy
3,4.859308198939812,EpsilonGreedy
3,4.408899618672192,EpsilonGreedy
3,3.0511008423022656,EpsilonGreedy
3,4.891016656453422,EpsilonGreedy
3,3.3995441401050117,EpsilonGreedy
3,4.186652746566047,EpsilonGreedy
3,2.018742697502883,EpsilonGreedy
3,5.805657268364352,EpsilonGreedy
3,2.788705652163081,EpsilonGreedy
3,4.945982543266437,EpsilonGreedy
3,2.5007218541866694,EpsilonGreedy
3,4.384374456220257,EpsilonGreedy
3,2.716270921150846,EpsilonGreedy
3,5.04101727317242,EpsilonGreedy
3,4.940616564978478,EpsilonGreedy
3,4.015806274515964,EpsilonGreedy
3,4.139395093778416,EpsilonGreedy
3,4.319576535541238,EpsilonGreedy
3,4.036735610413626,EpsilonGreedy
3,5.257718201181573,EpsilonGreedy
3,3.0206465948468564,EpsilonGreedy
3,6.357893516213107,EpsilonGreedy
3,3.2713556552701646,EpsilonGreedy
3,4.2504766153204825,EpsilonGreedy
3,3.8918344821473156,EpsilonGreedy
3,4.068666920434553,EpsilonGreedy
3,3.4081283376635603,EpsilonGreedy
3,5.153127241031483,EpsilonGreedy
3,4.508086580831098,EpsilonGreedy
3,4.418744032887605,EpsilonGreedy
3,2.8875101942269428,EpsilonGreedy
3,3.0028282055353825,EpsilonGreedy
3,3.274055223990162,EpsilonGreedy
3,2.774848476543995,EpsilonGreedy
3,4.159666540922053,EpsilonGreedy
3,4.436342968940183,EpsilonGreedy
3,3.860976783344559,EpsilonGreedy
3,4.612278593978512,EpsilonGreedy
3,5.4952906268419675,EpsilonGreedy
3,3.318640282945944,EpsilonGreedy
3,3.8000309996868893,EpsilonGreedy
3,3.074208852832003,EpsilonGreedy
3,5.543205116815106,EpsilonGreedy
3,5.525021268704871,EpsilonGreedy
3,3.748826905929905,EpsilonGreedy
3,3.9313654446270307,EpsilonGreedy
3,5.287019493287669,EpsilonGreedy
3,2.260411588564554,EpsilonGreedy
3,3.410391420124432,EpsilonGreedy
3,4.23161766143701,EpsilonGreedy
3,5.45030465230713,EpsilonGreedy
3,5.430831994209994,EpsilonGreedy
3,1.98353158343342,EpsilonGreedy
3,3.0058762475025365,EpsilonGreedy
3,3.371722717518928,EpsilonGreedy
3,4.087333202451166,EpsilonGreedy
3,4.293982320827158,EpsilonGreedy
3,2.835263548722627,EpsilonGreedy
3,3.73344291909441,EpsilonGreedy
3,3.374212793388506,EpsilonGreedy
3,4.722234438018819,EpsilonGreedy
3,4.585404020148454,EpsilonGreedy
3,5.144536680083376,EpsilonGreedy
3,2.6778013583103517,EpsilonGreedy
3,4.285834830242562,EpsilonGreedy
3,4.3839770997260965,EpsilonGreedy
3,5.147423788919131,EpsilonGreedy
3,4.14502246886978,EpsilonGreedy
3,4.1900036022607585,EpsilonGreedy
3,4.2865112007185,EpsilonGreedy
3,3.815795000905854,EpsilonGreedy
3,3.9570346791196838,EpsilonGreedy
3,3.4174128562671067,EpsilonGreedy
3,4.582661485090188,EpsilonGreedy
3,3.9316832954605303,EpsilonGreedy
3,4.9569051516279545,EpsilonGreedy
3,5.862562862600614,EpsilonGreedy
3,4.985951983283371,EpsilonGreedy
3,3.9060440604462205,EpsilonGreedy
3,4.394762924729707,EpsilonGreedy
3,2.88928265328706,EpsilonGreedy
3,3.451914162509072,EpsilonGreedy
3,3.7182020133373563,EpsilonGreedy
3,4.227049510965971,EpsilonGreedy
3,4.425285302617786,EpsilonGreedy
3,3.4471668804017224,EpsilonGreedy
3,2.777925482340641,EpsilonGreedy
3,3.626123103014553,EpsilonGreedy
3,4.005604360163378,EpsilonGreedy
3,3.1821529434318405,EpsilonGreedy
3,5.46099508203951,EpsilonGreedy
3,4.497600131280548,EpsilonGreedy
3,3.5899325679575136,EpsilonGreedy
3,4.610784665608209,EpsilonGreedy
3,4.339757160840068,EpsilonGreedy
3,2.851950616089848,EpsilonGreedy
3,5.669291088318127,EpsilonGreedy
3,4.88332200546773,EpsilonGreedy
3,3.169735779624491,EpsilonGreedy
3,7.155579506713645,EpsilonGreedy
3,4.6673627407930685,EpsilonGreedy
3,2.8550055822309455,EpsilonGreedy
3,4.540918307179981,EpsilonGreedy
3,4.0103731694567255,EpsilonGreedy
3,3.697577038025321,EpsilonGreedy
3,4.014416751937851,EpsilonGreedy
3,3.5368806829977335,EpsilonGreedy
3,5.091895292755563,EpsilonGreedy
3,2.425852691751081,EpsilonGreedy
3,3.379827972108679,EpsilonGreedy
3,5.014622607459884,EpsilonGreedy
3,4.774744521356665,EpsilonGreedy
3,3.5810636757668592,EpsilonGreedy
3,3.086353163338508,EpsilonGreedy
3,3.437822168838277,EpsilonGreedy
3,5.093839434543936,EpsilonGreedy
3,3.020674448563101,EpsilonGreedy
3,3.1339876075549085,EpsilonGreedy
3,2.682871343830596,EpsilonGreedy
3,4.170825160965934,EpsilonGreedy
3,2.845764996470711,EpsilonGreedy
3,3.165972043384928,EpsilonGreedy
3,4.358232871926649,EpsilonGreedy
3,4.182905161206165,EpsilonGreedy
3,2.2517389240652985,EpsilonGreedy
3,2.6016733794828077,EpsilonGreedy
3,4.713610532757627,EpsilonGreedy
3,4.007763310653448,EpsilonGreedy
3,4.508851153949114,EpsilonGreedy
3,4.92652376820528,EpsilonGreedy
3,4.948272934430979,EpsilonGreedy
3,4.2599533752314125,EpsilonGreedy
3,3.809747894121393,EpsilonGreedy
3,2.2090624939008494,EpsilonGreedy
3,4.447861470050328,EpsilonGreedy
3,4.317087862446769,EpsilonGreedy
3,2.762814791944335,EpsilonGreedy
3,4.173685843777296,EpsilonGreedy
3,4.502959203939375,EpsilonGreedy
3,3.450040910168942,EpsilonGreedy
3,4.4948697178198,EpsilonGreedy
3,4.921467282528399,EpsilonGreedy
3,4.68259492779893,EpsilonGreedy
3,4.450103786178957,EpsilonGreedy
3,2.676597599886768,EpsilonGreedy
3,4.591472962150893,EpsilonGreedy
3,6.358997446937761,EpsilonGreedy
3,4.221631628515443,EpsilonGreedy
3,3.1509670552661326,EpsilonGreedy
3,3.780717896290933,EpsilonGreedy
3,2.8333825364185206,EpsilonGreedy
3,4.078251648181526,EpsilonGreedy
3,3.8702657597780905,EpsilonGreedy
3,5.945856088184138,EpsilonGreedy
3,4.084235489119416,EpsilonGreedy
3,3.4869536030901247,EpsilonGreedy
3,5.290868907412366,EpsilonGreedy
3,1.82650641112008,EpsilonGreedy
3,4.113646437018976,EpsilonGreedy
3,3.584456892610651,EpsilonGreedy
3,3.455069790938393,EpsilonGreedy
3,4.810326407869933,EpsilonGreedy
3,4.388919335230722,EpsilonGreedy
3,2.1548361090735453,EpsilonGreedy
3,2.9644761257129324,EpsilonGreedy
3,3.8596884013333206,EpsilonGreedy
3,3.61985881363671,EpsilonGreedy
3,3.8014011234927434,EpsilonGreedy
3,3.857665581905625,EpsilonGreedy
3,3.9284170681928017,EpsilonGreedy
3,3.6996220174134034,EpsilonGreedy
3,4.616860325831102,EpsilonGreedy
3,3.406320231559678,EpsilonGreedy
3,2.1372634594067144,EpsilonGreedy
3,3.6351268126352654,EpsilonGreedy
3,4.28417389106401,EpsilonGreedy
3,3.0105816021914182,EpsilonGreedy
3,6.124311436933038,EpsilonGreedy
3,2.822018519222425,EpsilonGreedy
3,4.205961965623643,EpsilonGreedy
3,2.7417671618095163,EpsilonGreedy
3,5.4645913175785,EpsilonGreedy
3,2.769702834467088,EpsilonGreedy
3,2.9994105377704576,EpsilonGreedy
3,4.668062103180047,EpsilonGreedy
3,4.047999026099967,EpsilonGreedy
3,4.83151097746536,EpsilonGreedy
3,3.4482569579080673,EpsilonGreedy
3,4.727401829763984,EpsilonGreedy
3,5.043533398874362,EpsilonGreedy
3,4.053117761785509,EpsilonGreedy
3,3.437371097888127,EpsilonGreedy
3,2.085826204404194,EpsilonGreedy
3,5.8720906164793005,EpsilonGreedy
3,4.192742276398079,EpsilonGreedy
3,3.13952783251352,EpsilonGreedy
3,4.599629890216841,EpsilonGreedy
3,4.431711794058073,EpsilonGreedy
3,4.732373885539136,EpsilonGreedy
3,4.329382644853618,EpsilonGreedy
3,5.108485013664311,EpsilonGreedy
3,4.215483724971215,EpsilonGreedy
3,4.562353693758651,EpsilonGreedy
3,6.008937147113841,EpsilonGreedy
3,4.087133321861489,EpsilonGreedy
3,4.829690668827576,EpsilonGreedy
3,5.838984486608736,EpsilonGreedy
3,2.9813585159244043,EpsilonGreedy
3,3.4244492024513846,EpsilonGreedy
3,4.852209921030244,EpsilonGreedy
3,5.091493480684964,EpsilonGreedy
3,4.679557063862766,EpsilonGreedy
3,5.692591919575293,EpsilonGreedy
3,6.2706489089555975,EpsilonGreedy
3,3.6075922669547715,EpsilonGreedy
3,6.317852015659263,EpsilonGreedy
3,2.520782168866754,EpsilonGreedy
3,3.351506848900105,EpsilonGreedy
3,4.712966254122386,EpsilonGreedy
3,2.0473964037576438,EpsilonGreedy
3,2.557495322741093,EpsilonGreedy
3,4.8382940101559235,EpsilonGreedy
3,5.403665047799052,EpsilonGreedy
3,4.489390955477763,EpsilonGreedy
3,3.587787038470113,EpsilonGreedy
3,4.249748311483169,EpsilonGreedy
3,4.79310538052544,EpsilonGreedy
3,1.8411208642226708,EpsilonGreedy
3,3.6680767905077687,EpsilonGreedy
3,4.347838124604667,EpsilonGreedy
3,3.382457172816619,EpsilonGreedy
3,5.545787272881783,EpsilonGreedy
3,3.7079009599942525,EpsilonGreedy
3,5.13593709867847,EpsilonGreedy
3,2.293355060258804,EpsilonGreedy
3,3.8263368419195403,EpsilonGreedy
3,4.654232843426468,EpsilonGreedy
3,2.2581831548576625,EpsilonGreedy
3,5.215175451453199,EpsilonGreedy
3,5.233208683651301,EpsilonGreedy
3,3.948120529306333,EpsilonGreedy
3,5.840632138896928,EpsilonGreedy
3,4.4105356160487075,EpsilonGreedy
3,2.884803871839119,EpsilonGreedy
3,2.4393703588358955,EpsilonGreedy
3,5.458857157151394,EpsilonGreedy
3,4.593504887108782,EpsilonGreedy
3,3.8609212783793168,EpsilonGreedy
3,3.0976581592152383,EpsilonGreedy
3,3.837391095568387,EpsilonGreedy
3,4.468935539688158,EpsilonGreedy
3,5.085423643733687,EpsilonGreedy
3,3.6212084495505206,EpsilonGreedy
3,2.0891784503568083,EpsilonGreedy
3,3.309651068887134,EpsilonGreedy
3,3.9083259608886993,EpsilonGreedy
3,2.38438303439776,EpsilonGreedy
3,3.7732412462069784,EpsilonGreedy
3,3.9072233882913894,EpsilonGreedy
3,3.4122269061735753,EpsilonGreedy
3,4.40053442019971,EpsilonGreedy
3,3.980984423538972,EpsilonGreedy
3,5.209001706691742,EpsilonGreedy
3,3.8922099782373305,EpsilonGreedy
3,4.947507646980773,EpsilonGreedy
3,3.841160446239871,EpsilonGreedy
3,3.1668940188885313,EpsilonGreedy
3,3.8247634459650595,EpsilonGreedy
3,3.366466741358788,EpsilonGreedy
