Bandit,Reward,Algorithm
3,4.53526482001339,ThompsonSampling
3,3.8288074126804594,ThompsonSampling
3,2.026835913873447,ThompsonSampling
3,4.608184624709211,ThompsonSampling
3,3.5124321807446726,ThompsonSampling
3,3.685605844464531,ThompsonSampling
3,3.516231978999303,ThompsonSampling
3,2.287771686444608,ThompsonSampling
3,4.027139133110654,ThompsonSampling
3,4.283365936137223,ThompsonSampling
3,3.970460152809972,ThompsonSampling
3,5.3373695846779645,ThompsonSampling
3,4.657236601463237,ThompsonSampling
3,3.6496526495402004,ThompsonSampling
3,3.4736161485488597,ThompsonSampling
3,4.25342601788673,ThompsonSampling
3,3.7591258905282023,ThompsonSampling
3,3.23520575562727,ThompsonSampling
3,2.5614426932836807,ThompsonSampling
3,3.1301978223012856,ThompsonSampling
3,4.776173445085272,ThompsonSampling
3,5.893832686477371,ThompsonSampling
3,4.6642973002153685,ThompsonSampling
3,3.470789166673987,ThompsonSampling
3,4.528933523845119,ThompsonSampling
3,2.540068343430952,ThompsonSampling
3,5.388956903919178,ThompsonSampling
3,3.0217129109879166,ThompsonSampling
3,4.226147903252573,ThompsonSampling
3,3.59080829625184,ThompsonSampling
3,5.060193723519809,ThompsonSampling
3,4.73628669455212,ThompsonSampling
3,4.039373312034718,ThompsonSampling
3,3.6560650940877224,ThompsonSampling
3,4.597492257978912,ThompsonSampling
3,3.794870202417064,ThompsonSampling
3,4.524685368869139,ThompsonSampling
3,3.4543719421176355,ThompsonSampling
3,3.827526063522544,ThompsonSampling
3,2.5353664465959866,ThompsonSampling
3,2.7442285243103255,ThompsonSampling
3,5.238716680812298,ThompsonSampling
3,3.3224470610110313,ThompsonSampling
3,3.1128363452202477,ThompsonSampling
3,2.918434782680425,ThompsonSampling
3,2.8701187377665773,ThompsonSampling
3,5.122368696452449,ThompsonSampling
3,6.394772092187724,ThompsonSampling
3,3.697884898229931,ThompsonSampling
3,5.070133973696045,ThompsonSampling
3,3.9781969929886776,ThompsonSampling
3,4.565844273611649,ThompsonSampling
3,3.032893123791378,ThompsonSampling
3,3.249603291979123,ThompsonSampling
3,3.0457192847026033,ThompsonSampling
3,3.9665746027874498,ThompsonSampling
3,4.109513371901289,ThompsonSampling
3,4.6133065097972965,ThompsonSampling
3,3.4902404805602503,ThompsonSampling
3,3.273270512650209,ThompsonSampling
3,3.8045533118758974,ThompsonSampling
3,3.3579285185467387,ThompsonSampling
3,3.8171072828317323,ThompsonSampling
3,3.908535427052649,ThompsonSampling
3,4.9685072234961964,ThompsonSampling
3,3.3423181624756193,ThompsonSampling
3,4.993254878684647,ThompsonSampling
3,3.551291403261716,ThompsonSampling
3,5.157381611428115,ThompsonSampling
3,4.714913191666017,ThompsonSampling
3,3.6551695190767783,ThompsonSampling
3,4.627278351429199,ThompsonSampling
3,5.286891104930465,ThompsonSampling
3,4.290114405268761,ThompsonSampling
3,3.863515785525511,ThompsonSampling
3,4.068987375236312,ThompsonSampling
3,4.081726161433461,ThompsonSampling
3,5.0007227199837025,ThompsonSampling
3,4.525832697516953,ThompsonSampling
3,3.676020303027217,ThompsonSampling
3,2.079210103135872,ThompsonSampling
3,3.7600466085093633,ThompsonSampling
3,3.6136659892358938,ThompsonSampling
3,4.0543755421980325,ThompsonSampling
3,4.491272427898346,ThompsonSampling
3,2.9334669919855996,ThompsonSampling
3,2.2539622108015025,ThompsonSampling
3,4.706723812533918,ThompsonSampling
3,4.327116839246841,ThompsonSampling
3,3.1653618721004557,ThompsonSampling
3,3.2668967647048825,ThompsonSampling
3,3.403447135599216,ThompsonSampling
3,4.446164071293493,ThompsonSampling
3,4.218027397839272,ThompsonSampling
3,4.5701640165441315,ThompsonSampling
3,3.074689038964389,ThompsonSampling
3,4.178856956368641,ThompsonSampling
3,2.9637278804478955,ThompsonSampling
3,2.8132767166926484,ThompsonSampling
3,5.255531524620894,ThompsonSampling
3,4.196074637488477,ThompsonSampling
3,2.1865424223583796,ThompsonSampling
3,3.816607129433376,ThompsonSampling
3,5.1722171224332705,ThompsonSampling
3,3.1601804799418973,ThompsonSampling
3,6.264664444381735,ThompsonSampling
3,2.5208401576904453,ThompsonSampling
3,4.73008997137529,ThompsonSampling
3,3.7999681713469884,ThompsonSampling
3,2.6419862552191997,ThompsonSampling
3,3.231632672116948,ThompsonSampling
3,3.157140638648783,ThompsonSampling
3,5.147190846881404,ThompsonSampling
3,5.312177256686574,ThompsonSampling
3,3.4346378560359216,ThompsonSampling
3,2.6623535858681127,ThompsonSampling
3,2.33720146966055,ThompsonSampling
3,4.538481670624755,ThompsonSampling
3,2.9416116734531697,ThompsonSampling
3,4.165951620182503,ThompsonSampling
3,4.090755955814627,ThompsonSampling
3,3.9642646831372326,ThompsonSampling
3,4.95306638925314,ThompsonSampling
3,4.441264504110472,ThompsonSampling
3,3.279155923037074,ThompsonSampling
3,3.1320841641035595,ThompsonSampling
3,3.130433733658257,ThompsonSampling
3,5.101205252065589,ThompsonSampling
3,4.253847359119733,ThompsonSampling
3,3.0598367230365033,ThompsonSampling
3,4.396539951626922,ThompsonSampling
3,5.503736930789375,ThompsonSampling
3,1.7317524754199134,ThompsonSampling
3,4.0818157382496265,ThompsonSampling
3,2.9487587762778036,ThompsonSampling
3,2.6835295598564306,ThompsonSampling
3,5.3967567612773975,ThompsonSampling
3,5.037020882805597,ThompsonSampling
3,4.006899051974271,ThompsonSampling
3,3.6614687272673354,ThompsonSampling
3,4.189382006478467,ThompsonSampling
3,4.690573369952152,ThompsonSampling
3,1.24179698711117,ThompsonSampling
3,4.0515201513838,ThompsonSampling
3,3.0151381713074104,ThompsonSampling
3,3.784571324573149,ThompsonSampling
3,3.9148743221209243,ThompsonSampling
3,4.140977557561783,ThompsonSampling
3,4.226534681841875,ThompsonSampling
3,2.928361878329593,ThompsonSampling
3,2.9227307343609756,ThompsonSampling
3,3.5242502425768487,ThompsonSampling
3,3.7835371587588362,ThompsonSampling
3,6.697302082986477,ThompsonSampling
3,3.9955970357798387,ThompsonSampling
3,4.903200854617803,ThompsonSampling
3,5.378343916288544,ThompsonSampling
3,3.4313215611998262,ThompsonSampling
3,4.537857542508814,ThompsonSampling
3,6.15903015479916,ThompsonSampling
3,5.6619094499785225,ThompsonSampling
3,2.4265173575166,ThompsonSampling
3,3.8037793468613827,ThompsonSampling
3,3.2669301960104566,ThompsonSampling
3,4.118949544328976,ThompsonSampling
3,2.4898052022323762,ThompsonSampling
3,4.184321105224365,ThompsonSampling
3,3.7896373098143847,ThompsonSampling
3,3.2242144554899,ThompsonSampling
3,4.616913396465106,ThompsonSampling
3,3.9784464710142333,ThompsonSampling
3,4.608819722118846,ThompsonSampling
3,5.198894358008358,ThompsonSampling
3,3.6049276532778354,ThompsonSampling
3,2.710461835631894,ThompsonSampling
3,5.7497884877520455,ThompsonSampling
3,4.69785250396091,ThompsonSampling
3,2.9286512810811542,ThompsonSampling
3,3.974231584909938,ThompsonSampling
3,3.1248099576439046,ThompsonSampling
3,4.1499106026544,ThompsonSampling
3,2.1830623411682675,ThompsonSampling
3,4.342538713045359,ThompsonSampling
3,3.6858348909374947,ThompsonSampling
3,4.28146182594603,ThompsonSampling
3,5.774765600853673,ThompsonSampling
3,4.512477487113275,ThompsonSampling
3,2.9255116122342457,ThompsonSampling
3,4.3750270386581445,ThompsonSampling
3,5.480116751031561,ThompsonSampling
3,3.588431462993908,ThompsonSampling
3,4.481184386483838,ThompsonSampling
3,2.733713440418117,ThompsonSampling
3,3.189783910067578,ThompsonSampling
3,4.475301544446307,ThompsonSampling
3,2.817247792380188,ThompsonSampling
3,3.9978862799218047,ThompsonSampling
3,2.4951422210316014,ThompsonSampling
3,3.7312147549316275,ThompsonSampling
3,2.980473299346265,ThompsonSampling
3,3.3597642211697787,ThompsonSampling
3,4.6674573440856495,ThompsonSampling
3,5.749923147008867,ThompsonSampling
3,4.283250270037631,ThompsonSampling
3,4.1557504284172815,ThompsonSampling
3,4.153308039170587,ThompsonSampling
3,4.329576684473118,ThompsonSampling
3,4.221249915475133,ThompsonSampling
3,4.581418303642364,ThompsonSampling
3,4.447131109487359,ThompsonSampling
3,4.699466115491131,ThompsonSampling
3,4.721222740464501,ThompsonSampling
3,4.8611783702195055,ThompsonSampling
3,3.588816906981656,ThompsonSampling
3,5.442984292221474,ThompsonSampling
3,2.734776559580408,ThompsonSampling
3,4.315004936356862,ThompsonSampling
3,5.036759503096188,ThompsonSampling
3,3.5889105204871985,ThompsonSampling
3,3.7353589275942833,ThompsonSampling
3,5.2486692661751855,ThompsonSampling
3,3.291363977847525,ThompsonSampling
3,2.3402213039086908,ThompsonSampling
3,3.4912197078995497,ThompsonSampling
3,3.346067382332419,ThompsonSampling
3,2.4688812985813247,ThompsonSampling
3,3.2484604793624228,ThompsonSampling
3,4.504617531083655,ThompsonSampling
3,7.210755828804109,ThompsonSampling
3,4.573573104770997,ThompsonSampling
3,3.3461756456769414,ThompsonSampling
3,4.892916110521185,ThompsonSampling
3,2.6710134282695996,ThompsonSampling
3,6.336917194335942,ThompsonSampling
3,4.140749065061504,ThompsonSampling
3,5.675851547623119,ThompsonSampling
3,4.320683544919863,ThompsonSampling
3,3.4115539977904437,ThompsonSampling
3,3.921918938990218,ThompsonSampling
3,4.430735027780477,ThompsonSampling
3,2.406721307253214,ThompsonSampling
3,3.9873463596636145,ThompsonSampling
3,3.150490300848063,ThompsonSampling
3,3.7819827749066417,ThompsonSampling
3,3.001206200272494,ThompsonSampling
3,4.8226551043412105,ThompsonSampling
3,3.4923116428416723,ThompsonSampling
3,6.329894336114119,ThompsonSampling
3,4.4534581352803695,ThompsonSampling
3,3.8976487085109945,ThompsonSampling
3,1.8355963039975207,ThompsonSampling
3,3.1634081693843807,ThompsonSampling
3,4.047456070153887,ThompsonSampling
3,2.762782776969205,ThompsonSampling
3,4.846848314411523,ThompsonSampling
3,3.532013873513091,ThompsonSampling
3,4.225811811958918,ThompsonSampling
3,3.7926244050897164,ThompsonSampling
3,3.8178794856076257,ThompsonSampling
3,4.442754640186251,ThompsonSampling
3,5.800370756193618,ThompsonSampling
3,5.6984846062809895,ThompsonSampling
3,2.982748579222294,ThompsonSampling
3,3.012980108668292,ThompsonSampling
3,3.571776443264321,ThompsonSampling
3,2.953808342745008,ThompsonSampling
3,5.507676045948083,ThompsonSampling
3,4.0951072940218065,ThompsonSampling
3,6.319632208156299,ThompsonSampling
3,5.142214189807495,ThompsonSampling
3,4.188599181517613,ThompsonSampling
3,5.202563754815953,ThompsonSampling
3,4.099144074522078,ThompsonSampling
3,4.573697214037502,ThompsonSampling
3,3.8261744783830935,ThompsonSampling
3,4.131531789385213,ThompsonSampling
3,4.168303571337412,ThompsonSampling
3,3.9733395233311533,ThompsonSampling
3,3.9796755223154228,ThompsonSampling
3,4.9731129952441,ThompsonSampling
3,5.140753290518879,ThompsonSampling
3,4.832409768110306,ThompsonSampling
3,2.6500028751890667,ThompsonSampling
3,3.381444123663038,ThompsonSampling
3,4.337121592369771,ThompsonSampling
3,4.448269814273205,ThompsonSampling
3,5.257304610433213,ThompsonSampling
3,4.1992279348378805,ThompsonSampling
3,6.041541478652098,ThompsonSampling
3,3.3861766545140917,ThompsonSampling
3,3.43784676082622,ThompsonSampling
3,4.465299926819904,ThompsonSampling
3,3.192641983330339,ThompsonSampling
3,4.7636776953571855,ThompsonSampling
3,3.079330053193849,ThompsonSampling
3,4.082021784219079,ThompsonSampling
3,5.642352286636681,ThompsonSampling
3,2.3413066016841126,ThompsonSampling
3,4.06775455157612,ThompsonSampling
3,4.904268180721466,ThompsonSampling
3,3.2240824792681213,ThompsonSampling
3,3.5376068833776753,ThompsonSampling
3,4.328521083469012,ThompsonSampling
3,4.936237246774214,ThompsonSampling
3,1.9332239080116214,ThompsonSampling
3,4.028889721897209,ThompsonSampling
3,6.628375417938514,ThompsonSampling
3,2.432795773148186,ThompsonSampling
3,3.2565222837600953,ThompsonSampling
3,3.9089849094260796,ThompsonSampling
3,4.360789749140283,ThompsonSampling
3,3.5769100035952826,ThompsonSampling
3,3.2346421376468895,ThompsonSampling
3,4.125359838470862,ThompsonSampling
3,2.7522638091027716,ThompsonSampling
3,2.4275595646707138,ThompsonSampling
3,2.722394805732958,ThompsonSampling
3,6.228662843465637,ThompsonSampling
3,3.026392969733687,ThompsonSampling
3,3.219509115343415,ThompsonSampling
3,4.170575475693673,ThompsonSampling
3,2.6432105138232833,ThompsonSampling
3,2.920055731433389,ThompsonSampling
3,5.065311644055239,ThompsonSampling
3,5.546142711622655,ThompsonSampling
3,4.6882468801937,ThompsonSampling
3,3.805830311690083,ThompsonSampling
3,2.716909507336635,ThompsonSampling
3,3.470354960245135,ThompsonSampling
3,4.79972934480677,ThompsonSampling
3,2.8681987035361436,ThompsonSampling
3,5.284418197828588,ThompsonSampling
3,3.2760624964275538,ThompsonSampling
3,4.216914023635739,ThompsonSampling
3,3.5587220087376905,ThompsonSampling
3,3.7532992811850403,ThompsonSampling
3,6.05590132298744,ThompsonSampling
3,2.764037935043824,ThompsonSampling
3,2.4201473519001517,ThompsonSampling
3,2.438980877417975,ThompsonSampling
3,3.7591597996385575,ThompsonSampling
3,2.9178142601978587,ThompsonSampling
3,3.2106722692833047,ThompsonSampling
3,2.912547144292568,ThompsonSampling
3,4.091505428069495,ThompsonSampling
3,3.9231134302238644,ThompsonSampling
3,4.880994678211147,ThompsonSampling
3,5.683224333670641,ThompsonSampling
3,3.717085429731699,ThompsonSampling
3,2.524020617472945,ThompsonSampling
3,4.685014461158894,ThompsonSampling
3,3.890634950570637,ThompsonSampling
3,3.7172080403890533,ThompsonSampling
3,5.797173355895255,ThompsonSampling
3,2.36271483880712,ThompsonSampling
3,4.4187284903770445,ThompsonSampling
3,3.674998685236922,ThompsonSampling
3,2.337688695677767,ThompsonSampling
3,3.0230585823106266,ThompsonSampling
3,3.6198948573602965,ThompsonSampling
3,3.02871540458505,ThompsonSampling
3,1.7688960931807216,ThompsonSampling
3,4.636009629293899,ThompsonSampling
3,3.9783450441264625,ThompsonSampling
3,3.584145075011434,ThompsonSampling
3,3.3021621521254607,ThompsonSampling
3,3.157815523344875,ThompsonSampling
3,3.471163034436503,ThompsonSampling
3,4.092516474045314,ThompsonSampling
3,3.579928737200074,ThompsonSampling
3,3.409667251573734,ThompsonSampling
3,2.6116053410302484,ThompsonSampling
3,2.4103367445478674,ThompsonSampling
3,3.685882147629515,ThompsonSampling
3,4.954549165712477,ThompsonSampling
3,3.79720488889992,ThompsonSampling
3,3.5865307603174923,ThompsonSampling
3,5.805949143309398,ThompsonSampling
3,5.059790942312515,ThompsonSampling
3,5.975365097079742,ThompsonSampling
3,3.881703767278995,ThompsonSampling
3,4.110147840829235,ThompsonSampling
3,3.741279106095375,ThompsonSampling
3,5.154639077900372,ThompsonSampling
3,4.92006397295974,ThompsonSampling
3,3.0316564804343678,ThompsonSampling
3,3.258387785979459,ThompsonSampling
3,3.6397878069826737,ThompsonSampling
3,2.8032884415653143,ThompsonSampling
3,4.179097602940234,ThompsonSampling
3,5.547392395508658,ThompsonSampling
3,6.198707412909053,ThompsonSampling
3,3.20374680203038,ThompsonSampling
3,2.802631350397307,ThompsonSampling
3,4.302717910999088,ThompsonSampling
3,4.5427675464511115,ThompsonSampling
3,3.3497774206335764,ThompsonSampling
3,4.975335692596673,ThompsonSampling
3,3.2838113815934835,ThompsonSampling
3,3.9481490640659134,ThompsonSampling
3,4.158491363814016,ThompsonSampling
3,4.532109665797002,ThompsonSampling
3,3.708843959183475,ThompsonSampling
3,3.7230877689614292,ThompsonSampling
3,4.797306114227768,ThompsonSampling
3,3.8866525027002865,ThompsonSampling
3,4.083878381385625,ThompsonSampling
3,2.296026386804991,ThompsonSampling
3,3.2427051730915517,ThompsonSampling
3,3.9498045246857605,ThompsonSampling
3,5.286290441478883,ThompsonSampling
3,4.195567990280417,ThompsonSampling
3,4.182185007035508,ThompsonSampling
3,3.458151842428783,ThompsonSampling
3,3.3933638124935364,ThompsonSampling
3,4.92227813776621,ThompsonSampling
3,4.026159822327064,ThompsonSampling
3,3.1618591166079892,ThompsonSampling
3,4.278820853691702,ThompsonSampling
3,3.503598168190789,ThompsonSampling
3,2.581810898491195,ThompsonSampling
3,3.8749550450639147,ThompsonSampling
3,5.136497452020701,ThompsonSampling
3,6.186970657132365,ThompsonSampling
3,3.2203899721929394,ThompsonSampling
3,4.323522139049004,ThompsonSampling
3,3.496041355102398,ThompsonSampling
3,4.475246959112914,ThompsonSampling
3,2.14707838720891,ThompsonSampling
3,5.265747829465055,ThompsonSampling
3,6.490326486288918,ThompsonSampling
3,4.025950101629548,ThompsonSampling
3,3.4030959734597688,ThompsonSampling
3,2.2083831135471486,ThompsonSampling
3,5.785887080118657,ThompsonSampling
3,1.7508069887973825,ThompsonSampling
3,3.386597585734195,ThompsonSampling
3,3.68099931939156,ThompsonSampling
3,3.0322127533446026,ThompsonSampling
3,5.100264813923797,ThompsonSampling
3,4.097480982845298,ThompsonSampling
3,3.312207787402764,ThompsonSampling
3,3.9699086200309712,ThompsonSampling
3,2.258946006611392,ThompsonSampling
3,4.415996229708648,ThompsonSampling
3,4.409449099865451,ThompsonSampling
3,3.335435015057652,ThompsonSampling
3,2.583459715021621,ThompsonSampling
3,4.34442113551097,ThompsonSampling
3,5.4204711011040025,ThompsonSampling
3,3.7525920282513607,ThompsonSampling
3,3.1147357046468502,ThompsonSampling
3,4.342432444888998,ThompsonSampling
3,4.793890222960882,ThompsonSampling
3,4.080125438382533,ThompsonSampling
3,4.700156417021661,ThompsonSampling
3,4.5145224981383505,ThompsonSampling
3,3.732406252527632,ThompsonSampling
3,4.484081415150128,ThompsonSampling
3,3.3449571281047654,ThompsonSampling
3,3.7101634353083623,ThompsonSampling
3,5.218667251128934,ThompsonSampling
3,4.886271622220938,ThompsonSampling
3,5.133349226948775,ThompsonSampling
3,4.25301938820023,ThompsonSampling
3,5.2614568776529005,ThompsonSampling
3,3.1491990706213677,ThompsonSampling
3,4.256916510316598,ThompsonSampling
3,4.239741081628361,ThompsonSampling
3,5.47914089574045,ThompsonSampling
3,4.342408065781618,ThompsonSampling
3,4.987225289308216,ThompsonSampling
3,3.2980684254867096,ThompsonSampling
3,3.068090369591972,ThompsonSampling
3,2.9922392103306104,ThompsonSampling
3,1.4547413995227756,ThompsonSampling
3,5.912231994341078,ThompsonSampling
3,3.1216348136468843,ThompsonSampling
3,3.476360762055264,ThompsonSampling
3,4.227316699250523,ThompsonSampling
3,3.2031355002899318,ThompsonSampling
3,3.8998190976291904,ThompsonSampling
3,4.24817496770523,ThompsonSampling
3,2.964146801829732,ThompsonSampling
3,2.6863834645700218,ThompsonSampling
3,4.847372678476076,ThompsonSampling
3,4.000621065252158,ThompsonSampling
3,3.6492038214518026,ThompsonSampling
3,4.652430549838035,ThompsonSampling
3,3.9443377722853827,ThompsonSampling
3,4.291135560720165,ThompsonSampling
3,4.87718941036327,ThompsonSampling
3,2.797934650090342,ThompsonSampling
3,3.0238970363634543,ThompsonSampling
3,3.739371217791105,ThompsonSampling
3,4.528810938059632,ThompsonSampling
3,4.852238382255233,ThompsonSampling
3,4.112883225089119,ThompsonSampling
3,3.4347211574759866,ThompsonSampling
3,3.299809636054283,ThompsonSampling
3,6.551923614701829,ThompsonSampling
3,5.139764184171207,ThompsonSampling
3,4.805963322319752,ThompsonSampling
3,5.4445438245209035,ThompsonSampling
3,1.8858694001626288,ThompsonSampling
3,3.3938747987488376,ThompsonSampling
3,4.673044759600582,ThompsonSampling
3,3.8182649119831664,ThompsonSampling
3,4.286594611313612,ThompsonSampling
3,3.648686437228522,ThompsonSampling
3,4.938764606844912,ThompsonSampling
3,4.708773175367416,ThompsonSampling
3,4.175273274045506,ThompsonSampling
3,3.9732261458828,ThompsonSampling
3,5.999509721360848,ThompsonSampling
3,3.1422279451789974,ThompsonSampling
3,3.607617677722422,ThompsonSampling
3,6.040708069275408,ThompsonSampling
3,5.277889803492622,ThompsonSampling
3,3.874402138214591,ThompsonSampling
3,2.71974451216475,ThompsonSampling
3,6.380328782479323,ThompsonSampling
3,4.234561695506178,ThompsonSampling
3,4.1859021211017415,ThompsonSampling
3,4.688014582705877,ThompsonSampling
3,5.234948646660601,ThompsonSampling
3,4.35111887035699,ThompsonSampling
3,3.315954904211673,ThompsonSampling
3,4.615334980209411,ThompsonSampling
3,4.688557869741928,ThompsonSampling
3,5.911052260066565,ThompsonSampling
3,5.413189416373204,ThompsonSampling
3,5.395177992258024,ThompsonSampling
3,4.880356693632055,ThompsonSampling
3,4.2975105756103105,ThompsonSampling
3,4.652096612757125,ThompsonSampling
3,3.401599536882106,ThompsonSampling
3,3.357907618345037,ThompsonSampling
3,2.1577528792276084,ThompsonSampling
3,3.624814157965625,ThompsonSampling
3,3.9126925906715857,ThompsonSampling
3,4.067311347898448,ThompsonSampling
3,3.980122998515365,ThompsonSampling
3,5.987022102219852,ThompsonSampling
3,5.206558950468542,ThompsonSampling
3,4.543378470909152,ThompsonSampling
3,5.372702275288058,ThompsonSampling
3,2.1163210606169205,ThompsonSampling
3,4.326852830793323,ThompsonSampling
3,3.441240124212386,ThompsonSampling
3,4.602282782251455,ThompsonSampling
3,4.3062442650109665,ThompsonSampling
3,5.091280931907791,ThompsonSampling
3,4.040286372654529,ThompsonSampling
